pid,year_t0,year_t1,telco_t0,telco_t1,churn_any,churn_to_mvno,a03002_tminus1,a03024_tminus1,a03026_tminus1,c01002_tminus1,c01004_tminus1,c02003_tminus1,c02001_tminus1,age1_tminus1,income1_tminus1,job1_tminus1
105120004,2020,2021,2.0,2.0,0,0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,28,5,1
105120004,2021,2022,2.0,1.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,29,8,1
105120004,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,30,8,1
105120004,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,9.0,4.0,1.0,1.0,31,8,1
105130001,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,45,9,1
105130001,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,7.0,1.0,0.0,1.0,46,9,1
105130001,2022,2023,2.0,1.0,1,0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,47,9,1
105130001,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,48,9,1
105130001,2024,2025,1.0,2.0,1,0,3.0,1.0,0.0,6.0,4.0,1.0,1.0,49,8,1
105130002,2020,2021,2.0,2.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,44,6,1
105130002,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,7.0,1.0,0.0,1.0,45,7,1
105130002,2022,2023,2.0,1.0,1,0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,46,7,1
105130002,2023,2024,1.0,3.0,1,0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,47,6,1
105130002,2024,2025,3.0,2.0,1,0,4.0,1.0,0.0,5.0,4.0,1.0,1.0,48,6,1
105130003,2020,2021,2.0,2.0,0,0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,12,1,0
105130003,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,13,1,0
105130003,2022,2023,2.0,1.0,1,0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,14,1,0
105130003,2023,2024,1.0,3.0,1,0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,15,1,0
105130003,2024,2025,3.0,2.0,1,0,4.0,1.0,0.0,4.0,4.0,1.0,4.0,16,1,0
105140001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,56,8,1
105140001,2021,2022,1.0,2.0,1,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,57,10,1
105140001,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,58,11,1
105140001,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,59,11,1
105140001,2024,2025,2.0,1.0,1,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,60,10,1
105140002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,53,6,1
105140002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,7.0,1.0,1.0,1.0,54,6,1
105140002,2022,2023,2.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,55,6,1
105140002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,56,6,1
105140002,2024,2025,2.0,1.0,1,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,57,7,1
105140003,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,4.0,23,1,0
105140003,2021,2022,1.0,2.0,1,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,24,3,0
105140003,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,25,7,1
105140003,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,26,7,1
105140003,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,27,7,1
105150001,2020,2021,3.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,48,9,1
105150001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,49,10,1
105150001,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,50,10,1
105150001,2023,2024,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,51,11,1
105150001,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,52,11,1
105150002,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,70,1,0
105150002,2023,2024,2.0,1.0,1,0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,73,1,0
105150002,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,2.0,1.0,1.0,4.0,74,1,0
105150003,2020,2021,3.0,2.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,47,1,0
105150003,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,48,6,1
105150003,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,49,7,1
105150003,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,50,7,1
105150003,2024,2025,2.0,1.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,51,7,1
105160001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,4.0,67,1,0
105160001,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,68,4,1
105160001,2022,2023,1.0,2.0,1,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,69,3,1
105160001,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,70,4,1
105160001,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,9.0,1.0,1.0,4.0,71,4,1
105160002,2020,2021,2.0,1.0,1,0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,36,7,1
105160002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,37,7,1
105160002,2022,2023,1.0,2.0,1,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,38,8,1
105160002,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,39,8,1
105160002,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,40,9,1
105170001,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,59,4,1
105170001,2021,2022,3.0,1.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,60,6,1
105170001,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,61,5,1
105170001,2023,2024,2.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,62,6,1
105170001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,4.0,1.0,1.0,63,7,1
105170002,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,32,7,1
105170002,2021,2022,3.0,1.0,1,0,3.0,1.0,1.0,8.0,2.0,1.0,1.0,33,6,1
105170002,2022,2023,1.0,4.0,1,1,3.0,1.0,0.0,8.0,1.0,1.0,1.0,34,8,1
105170003,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,30,8,1
105170003,2021,2022,3.0,1.0,1,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,31,6,1
105170003,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,32,7,1
105170003,2023,2024,2.0,4.0,1,1,3.0,0.0,0.0,5.0,1.0,1.0,1.0,33,7,1
105170003,2024,2025,4.0,4.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,34,7,1
105180001,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,31,7,1
105180001,2021,2022,1.0,3.0,1,0,4.0,1.0,0.0,6.0,3.0,1.0,1.0,32,7,1
105180001,2022,2023,3.0,1.0,1,0,4.0,1.0,0.0,6.0,3.0,1.0,1.0,33,7,1
105180001,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,34,9,1
105180001,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,4.0,5.0,1.0,1.0,35,9,1
105180002,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,29,6,1
105180002,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,30,6,1
105180002,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,31,8,1
105180002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,32,8,1
105180002,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,33,7,1
105190001,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,58,7,1
105190002,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,54,4,1
105190002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,55,7,1
105190002,2022,2023,1.0,4.0,1,1,3.0,1.0,0.0,4.0,1.0,1.0,1.0,56,6,1
105190002,2023,2024,4.0,1.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,57,6,1
105190002,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,58,7,1
105190003,2020,2021,2.0,1.0,1,0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,29,7,1
105190004,2020,2021,2.0,1.0,1,0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,26,7,1
105190004,2021,2022,1.0,1.0,0,0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,27,6,1
105190004,2022,2023,1.0,4.0,1,1,3.0,1.0,0.0,8.0,1.0,1.0,1.0,28,7,1
105190004,2023,2024,4.0,1.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,29,7,1
105200001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,66,5,1
105200001,2021,2022,1.0,1.0,0,0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,67,4,1
105200001,2022,2023,1.0,1.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,68,4,1
105200001,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,69,6,1
105200001,2024,2025,3.0,3.0,0,0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,70,7,1
105210001,2020,2021,1.0,3.0,1,0,2.0,1.0,0.0,6.0,1.0,1.0,1.0,63,6,1
105210002,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,59,6,1
105210002,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,63,7,1
105210003,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,29,1,0
105210004,2020,2021,2.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,27,1,0
105210004,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,31,8,1
105220001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,61,7,1
105220001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,62,7,1
105220001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,63,6,1
105220001,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,64,7,1
105220001,2024,2025,1.0,2.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,5.0,65,7,1
105220002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,55,4,1
105220002,2021,2022,1.0,1.0,0,0,2.0,1.0,0.0,7.0,1.0,1.0,1.0,56,5,1
105220002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,57,5,1
105220002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,58,6,1
105220002,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,59,6,1
105220003,2020,2021,2.0,1.0,1,0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,29,6,1
105220003,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,7.0,1.0,1.0,1.0,30,7,1
105220003,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,31,7,1
105220003,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,8.0,3.0,1.0,1.0,32,8,1
105220003,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,33,7,1
105230001,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,65,1,0
105230001,2021,2022,1.0,2.0,1,0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,66,8,1
105230001,2022,2023,2.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,67,7,1
105230001,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,68,7,1
105230001,2024,2025,3.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,69,7,1
105230002,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,59,5,1
105230002,2021,2022,1.0,2.0,1,0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,60,6,1
105230002,2022,2023,2.0,3.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,61,6,1
105230002,2023,2024,3.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,62,6,1
105230002,2024,2025,2.0,2.0,0,0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,63,7,1
105230003,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,31,7,1
105230003,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,32,6,1
105230003,2022,2023,2.0,3.0,1,0,4.0,1.0,0.0,7.0,3.0,1.0,1.0,33,8,1
105230003,2023,2024,3.0,2.0,1,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,34,10,1
105250001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,50,7,1
105250001,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,51,10,1
105250001,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,52,9,1
105250001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,53,9,1
105250001,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,54,9,1
105250002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,47,1,0
105250002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,48,7,1
105250002,2022,2023,2.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,49,7,1
105250002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,50,7,1
105250002,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,51,6,1
105250003,2020,2021,2.0,3.0,1,0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,18,1,0
105250003,2021,2022,3.0,2.0,1,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,19,2,0
105250003,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,7.0,1.0,1.0,4.0,20,1,0
105250003,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,21,1,0
105250003,2024,2025,1.0,4.0,1,1,3.0,1.0,0.0,5.0,1.0,1.0,4.0,22,1,0
105260001,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,56,6,1
105260001,2021,2022,3.0,1.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,57,8,1
105260001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,58,9,1
105260001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,59,9,1
105260001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,60,9,1
105260002,2020,2021,1.0,2.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,53,4,1
105260002,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,54,5,1
105260002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,7.0,1.0,1.0,1.0,55,6,1
105260002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,56,7,1
105260002,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,57,7,1
105260003,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,25,7,1
105260003,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,7.0,2.0,1.0,1.0,26,7,1
105260003,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,27,6,1
105260003,2023,2024,1.0,4.0,1,1,3.0,1.0,1.0,8.0,1.0,1.0,1.0,28,8,1
105270001,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,50,8,1
105270001,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,51,9,1
105270001,2022,2023,3.0,1.0,1,0,4.0,1.0,0.0,5.0,2.0,1.0,1.0,52,10,1
105270001,2023,2024,1.0,3.0,1,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,53,10,1
105270001,2024,2025,3.0,3.0,0,0,4.0,1.0,0.0,5.0,3.0,1.0,1.0,54,10,1
105270002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,47,7,1
105270002,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,48,6,1
105270002,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,49,7,1
105270002,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,50,7,1
105270002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,51,7,1
105270003,2020,2021,2.0,1.0,1,0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,19,1,0
105270004,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,16,1,0
105280001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,60,6,1
105280001,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,61,6,1
105280001,2022,2023,2.0,3.0,1,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,62,7,1
105280001,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,63,7,1
105280001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,64,7,1
105280002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,57,4,1
105280002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,58,5,1
105280002,2022,2023,2.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,59,6,1
105280002,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,60,6,1
105280002,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,61,7,1
105290001,2020,2021,2.0,1.0,1,0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,61,6,1
105290001,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,62,6,1
105290001,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,63,7,1
105290001,2023,2024,2.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,64,6,1
105290001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,4.0,1.0,1.0,65,7,1
105290002,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,32,9,1
105290002,2023,2024,2.0,1.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,4.0,33,10,1
105290002,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,34,11,1
105300001,2022,2023,2.0,1.0,1,0,3.0,0.0,0.0,5.0,2.0,1.0,1.0,44,9,1
105300001,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,45,10,1
105300001,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,46,11,1
105300002,2022,2023,2.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,42,7,1
105300002,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,43,6,1
105300002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,44,7,1
105300003,2022,2023,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,17,1,0
105300003,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,18,1,0
105300003,2024,2025,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,19,1,0
10530001,2020,2021,3.0,1.0,1,0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,32,8,1
10530001,2021,2022,1.0,2.0,1,0,4.0,1.0,1.0,8.0,3.0,1.0,1.0,33,8,1
10530001,2022,2023,2.0,2.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,34,8,1
10530001,2023,2024,2.0,1.0,1,0,4.0,1.0,1.0,9.0,2.0,0.0,1.0,35,9,1
10530001,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,8.0,2.0,0.0,4.0,36,9,1
10530002,2020,2021,1.0,1.0,0,0,4.0,0.0,0.0,6.0,3.0,1.0,1.0,60,6,1
10530002,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,7.0,3.0,1.0,1.0,61,6,1
10530002,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,62,6,1
10530002,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,8.0,1.0,0.0,4.0,63,6,1
10530002,2024,2025,1.0,3.0,1,0,4.0,1.0,1.0,9.0,1.0,0.0,4.0,64,7,1
10530003,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,56,5,1
10530003,2021,2022,3.0,1.0,1,0,3.0,1.0,0.0,4.0,3.0,0.0,4.0,57,5,1
10530003,2022,2023,1.0,2.0,1,0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,58,6,1
10530003,2023,2024,2.0,1.0,1,0,3.0,1.0,1.0,8.0,2.0,0.0,4.0,59,1,0
10530003,2024,2025,1.0,3.0,1,0,3.0,1.0,1.0,9.0,2.0,0.0,4.0,60,1,0
105310001,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,61,6,1
105310001,2021,2022,3.0,4.0,1,1,3.0,1.0,0.0,4.0,2.0,1.0,1.0,62,5,1
105310001,2022,2023,4.0,1.0,1,0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,63,5,1
105310001,2023,2024,1.0,2.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,64,6,1
105310001,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,65,6,1
105320001,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,58,7,1
105320001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,59,6,1
105320001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,60,8,1
105320001,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,61,7,1
105320001,2024,2025,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,62,9,1
105320002,2020,2021,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,56,7,1
105320002,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,57,6,1
105320002,2024,2025,2.0,1.0,1,0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,60,7,1
105320003,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,28,1,0
105330001,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,36,6,1
105330001,2021,2022,2.0,2.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,37,6,1
105330001,2022,2023,2.0,2.0,0,0,4.0,1.0,0.0,6.0,3.0,1.0,1.0,38,8,1
105330001,2023,2024,2.0,1.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,39,8,1
105330001,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,40,8,1
105330002,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,35,7,1
105330002,2021,2022,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,36,8,1
105330002,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,37,8,1
105330002,2023,2024,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,38,9,1
105330002,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,39,9,1
105340001,2020,2021,1.0,1.0,0,0,2.0,0.0,1.0,8.0,3.0,1.0,1.0,49,9,1
105340001,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,50,8,1
105340001,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,4.0,1.0,1.0,51,9,1
105340001,2023,2024,1.0,3.0,1,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,52,8,1
105340001,2024,2025,3.0,1.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,53,9,1
105340002,2020,2021,3.0,1.0,1,0,3.0,0.0,0.0,6.0,3.0,1.0,1.0,46,5,1
105340002,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,47,4,1
105340002,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,6.0,4.0,1.0,4.0,48,4,1
105340002,2023,2024,1.0,3.0,1,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,49,5,1
